sjølvtillit	32
budbilene	32
ungdomsutvalget	2
sandoz	4
lokalavisene	32
gråt	100
sånne	32
distanse	32
springsteen	12
noenmåneder	32
seiler	96
enten	102
vallavik	14
kontrakt	100
konjunkturene	32
kommunalavdelinger	32
vantro-	32
butikkuniformen	32
mishag	32
storelids	4
øgrim	4
idrettshelt	32
flattforma	32
utføres	32
riksadvokaten	102
endetarmskreft	32
kitajenko	4
livssynsmagasinet	32
lurast	32
italiamannen	32
uttaksstevner	32
sakskartet	64
suksessene	96
registert	96
tømmerstrand	4
rekordlave	32
album	32
danserne	96
skjevt	32
strikkelabber	32
slarkete	96
handelsrush	64
marginalskatt	32
sammnelignet	32
stedfestet	32
skjeve	36
attvinna	32
sleipe	32
folkemusikalsk	32
reinkarnasjon	32
kickboxc	32
baleno	6
pressemeldig	32
utstillingssted	64
sjølvstyresmaktene	32
hill	6
serbiske	102
diplomat	32
anførte	32
drikker	100
harkes	4
bøtelegge	32
hils	2
mirakelgjøreren	64
anyuta	4
ski-nm	34
langtidsledigheten	32
bjerka	4
japp	32
bit	32
seksåringar	32
reisebransjen	32
ringstad	12
gp-showet	4
ønnsveksten	16
big	38
displei	2
læres	32
bin	4
finas	6
recknagel	4
skadeutsatt	32
innspurten	98
skuldingar	64
melommenneskelig	32
synsinntrykk	64
lanset	32
kvinnedagen	96
britene	98
final	4
kulerammematematikk	32
pallen	96
regelstyring	32
uskuldig	32
lysverkene	6
mangesom	32
plikter	32
personlighet	36
etterkrigsår	32
allen-film	2
fortun	4
emner	32
nobelprisvinneren	4
partikolleger	64
moore	4
pendlarar	96
rettssikkerhet	32
debatteknikk	32
løpesedler	32
folie	32
trafikkøkning	32
samlet-	64
arbeidermiljøet	32
passasjerferger	64
ambulanse	34
budsjettvedtak	32
fleng	32
werle	4
etterretningsoffiser	32
steensnæs	4
sunde	12
praksisdelen	32
prikkete	32
trøstens	32
mitterrands	4
energisaker	64
dramatisk	98
bergensar	32
fiendtlege	32
danmark-island	4
wingsternæs5	4
kjemikeren	2
insektn	32
uforståelig	96
rådmannen	98
strømgren	14
overvektig	64
reglementet	96
vanleg	96
sprutaggregat	64
kynismen	2
eu-parlamentets	4
lærebokforfatteren	32
lagmannsretten	102
bergensområdets	2
fornying	32
forbindelser	96
allrounderne	32
orchestre	4
glinsende	32
flyktningene	2
kolbotns	4
storhetstiden	32
eggerøre	32
skjerpende	32
retur	96
psykiateren	96
lekende	32
fangevokter	32
sanneleg	32
innbytteren	2
njfull	2
smålighet	32
inntreffer	96
hans/hennes	64
legionærer	64
bedriftsutvalgsmøtet	32
bølgedaler	32
gigantisk	64
venstrepartis	4
sundal	4
sendingen	34
dayton-avtalen	12
øyrelappstolar	32
dialektane	32
lavmælthet	64
sikkerhetsutvalg	32
sundag	32
lyrikk	32
plutti	4
terasseblokker	32
ap-kandidaten	4
renhet	32
sunday	4
klokaliseringen	4
istene	16
nordås	14
løsemiddeleksponering	32
flyger	32
modnes	32
eksklusiv	96
giovanni	6
håndball	38
hafslo	4
foraldrene	32
ønskjeleg	32
brasilianeren	32
foreslått	96
alpinistene	32
klikke	32
stemmene	96
utstilte	32
stromholm	12
regnbekledning	32
handelsreisandes	32
klubbmesterskapet	2
felleskoret	32
alkoholpolitiske	96
årstiden	32
tac8	4
rodal	4
nutley	6
favoritt	96
prosedyremessig	32
overlever	32
foretak	32
anderledes	32
bygdedans	32
spontanitet	2
svartkledde	32
foretas	32
foretar	96
marlboro.-	4
lakseprisen	32
løbergsveien	12
utstasjoneringen	64
backhand-spillet	32
minoritetenes	2
trivelig	36
forsikringsordning	32
maktkamp	32
sannsynlighet	96
holmås	14
sykehustabbene	32
aral-sjøen	4
lønnsomheten	64
fjenrsynskanal	32
forsikringsbedrageri	32
innland	32
handleopplevelsen	32
slakteriene	32
kulturdepartementet	14
fengsle	32
disponerer	96
dryss	2
regnskapslignes-	32
valgprogrammet	64
taco	4
skubbe	32
samvirkeeide	32
skauen	4
landeveien	32
vedlikeholde	32
conditori	64
republikkanske	32
slikker	32
friends	4
stemmeberettigede	32
u	36
planica	4
samfunnshus	96
