šolal	32
zsms	14
seiler	4
rahlo	32
šolah	96
spomnijo	2
separatistične	32
zsmz	4
izogibali	32
anektiral	64
resničnostjo	32
achter	4
marsikomu	96
postavljati	96
izdatki	96
izdatke	32
izogibala	32
zsmj	12
revoltirani	32
grozili	32
plesa	32
pogoji	96
pogoje	96
reku	32
rožicami	32
reki	68
avtonomnost	96
doda	32
plesu	32
reka	32
dachauskih	64
reke	64
izidejo	32
sso	4
fernetiči	4
vrstnika	96
rumla	4
mlajših	32
carin	96
neprijetno	32
vrstniki	96
neuspeh	32
nagradne	64
neprijetne	96
spoštujejo	96
klica	32
najmlajši	96
šlampariji	32
populizem	32
uzakonjene	32
domom	32
pogojih	96
mlakar	4
vzhod	36
varujejo	32
izziva	64
prejudiciraje	32
mandata	32
publicistov	32
noben	102
vsemogočimi	64
zvaničnoj	32
opustimo	32
kmetih	32
poveljujočega	64
trošarino	32
potrudili	34
osvoboditi	32
izrečnim	32
klemenc	4
preleti	32
opozorima	32
zaključiti	64
odločal	32
skovanko	32
bis	4
washingtonu	4
umetniškimi	32
kralju	32
razširila	96
postupku	32
cohenom	12
česar	96
sprejemata	32
federica	8
matrice	32
kralja	32
narejene	64
narejena	32
načrtne	32
verbalizirano	32
studentski	4
slutiti	32
narejeni	32
moškosti	96
glasnejši	32
doživljal	32
delavski	96
branijo	96
glasnejše	32
zaveza	32
delavske	36
učinkoviteje	64
ovrednotenega	32
delavska	34
podpihuje	32
zunanja	98
instanci	96
instanco	32
zunanje	100
oglašala	32
mulci	96
zunanji	110
instanca	32
kubo	4
instance	32
zunanjo	96
osvajati	32
nedotaknjen	32
štirih	96
zajetno	64
sindikalistov	64
krilu	36
nesporazumom	32
umer	4
represivnimi	32
nelegitimne	96
wals	8
češki	102
izvlečke	96
pravilom	32
nelegitimno	32
privedenih	96
nepredvidive	32
češka	4
parcialnih	32
trpinov	32
ocenjenih	32
vzkliknil	96
lestenec	32
letijo	32
izobraževalni	32
invalidskega	96
emigranstski	32
rojen	32
značaja	96
objektivnosti	32
plemenitimi	32
poklicani	96
tednom	96
pogoja	32
izpod	32
kvalitetni	32
dosegali	32
zavajanje	32
neodmerjene	32
različico	32
kvalitetno	96
nedogovorjenih	64
spreminjajo	96
skrajne	32
dokazujete	32
skrajna	32
pravici	96
skrajno	96
eksploatacija	32
skrajni	32
zvedeti	32
zločinec	32
siceršnja	32
siceršnji	32
upadanjem	32
zaznanih	32
prebije	32
pesmimi	32
poškodovan	96
državljanska	32
lovec	36
državljanske	100
žakelj	12
oster	32
državljanski	32
strogega	32
poslanstva	64
kompromis	96
lastnica	32
ženskih	32
ostanek	32
funkcionarskih	96
apelirali	32
depolitizaciji	96
najhujšimi	64
tudi	126
amandmajih	32
dolgoročna	32
dolgoročne	32
pokličite	2
propagiranja	64
dolgoročni	98
dejanskih	96
tominčeve	4
dolgoročno	98
